,prov,distinct,입학연도,입학자총수,입학남자,입학여자,인구나이,인구연도,인구총수,인구남자,인구여자,입학연도별 입학총수,인구연도별 인구총합,보정치,인구대비입학비율,보정후 인구대비입학비율,입학자비율,초등입학이동지수,초등입학이동지수z점수,,"보정치 = (입학년도별 인구총합/인구연도별 인구총합), 연도별로 입학유예자들로 인한 입학 누락자를 보정하기 위해 산출, 연도별로 입학유예자 규모가 달라 연도별 보정치는 다 다름, 전국인구총합 * 보정치 = 전국입학자수"
1703,서울,양천구,2018,3736,1965,1771,6,2017,3971,2104,1867,447106,462352,0.967025124,0.940820952,0.972902284,0.835596033,-0.022642744,-1.044828759,,
1704,서울,양천구,2019,3731,1899,1832,6,2018,4031,2050,1981,462528,478982,0.965647978,0.92557678,0.958503306,0.806653867,-0.033473469,-1.525891487,,
1705,서울,양천구,2020,3575,1850,1725,6,2019,3707,1903,1804,417119,431843,0.965904275,0.964391691,0.998434023,0.857069565,-0.001342151,-0.098731317,,
1706,서울,영등포구,2009,3064,1592,1472,6,2008,3582,1872,1710,462768,488710,0.946917395,0.855388051,0.903339675,0.662102825,-0.063999074,-2.881731604,,
1707,서울,영등포구,2010,3117,1631,1486,6,2009,3565,1861,1704,470657,487028,0.966385916,0.874333801,0.904746009,0.662265726,-0.063083454,-2.841062943,,
1708,서울,영등포구,2011,2983,1555,1428,6,2010,3419,1779,1640,441332,457372,0.964930079,0.872477333,0.904187103,0.675908386,-0.064760741,-2.915562138,,
1709,서울,영등포구,2012,2571,1329,1242,6,2011,2917,1517,1400,407210,420797,0.967711272,0.881384985,0.910793343,0.631369564,-0.056322368,-2.540759282,,
1710,서울,영등포구,2013,2660,1397,1263,6,2012,2991,1564,1427,422944,435284,0.971650692,0.889334671,0.91528229,0.628924869,-0.053281075,-2.405675734,,
1711,서울,영등포구,2014,2848,1498,1350,6,2013,3203,1689,1514,465061,480776,0.96731326,0.889166406,0.919212465,0.612392783,-0.049473703,-2.236565675,,
1712,서울,영등포구,2015,2589,1324,1265,6,2014,2874,1471,1403,441255,454993,0.969806129,0.900835073,0.928881605,0.586735561,-0.041727692,-1.892515065,,
1713,서울,영등포구,2016,2377,1211,1166,6,2015,2660,1361,1299,422114,435131,0.970084871,0.893609023,0.921165817,0.56311802,-0.044392949,-2.010896435,,
1714,서울,영등포구,2017,2377,1189,1188,6,2016,2703,1353,1350,445571,460063,0.968499966,0.879393267,0.907995144,0.53347278,-0.049082086,-2.219171415,,
1715,서울,영등포구,2018,2457,1187,1270,6,2017,2658,1303,1355,447106,462352,0.967025124,0.924379233,0.955899914,0.549534115,-0.024234502,-1.115529058,,
1716,서울,영등포구,2019,2564,1285,1279,6,2018,2794,1397,1397,462528,478982,0.965647978,0.917680744,0.950326377,0.554344818,-0.027536316,-1.262184027,,
1717,서울,영등포구,2020,2265,1168,1097,6,2019,2409,1244,1165,417119,431843,0.965904275,0.940224159,0.973413394,0.543010508,-0.014436806,-0.680349859,,
1718,서울,용산구,2009,1635,840,795,6,2008,1958,1012,946,462768,488710,0.946917395,0.835035751,0.881846458,0.353308785,-0.041744684,-1.89326982,,
1719,서울,용산구,2010,1559,795,764,6,2009,1881,951,930,470657,487028,0.966385916,0.82881446,0.857643356,0.331239098,-0.047154086,-2.133536441,,
1720,서울,용산구,2011,1522,786,736,6,2010,1815,932,883,441332,457372,0.964930079,0.838567493,0.869044827,0.34486509,-0.045161868,-2.045049091,,
1721,서울,용산구,2012,1428,726,702,6,2011,1750,894,856,407210,420797,0.967711272,0.816,0.843226718,0.350679011,-0.054977099,-2.481007181,,
1722,서울,용산구,2013,1386,727,659,6,2012,1698,867,831,422944,435284,0.971650692,0.816254417,0.840069815,0.327702958,-0.052409595,-2.36696766,,
1723,서울,용산구,2014,1593,777,816,6,2013,1906,914,992,465061,480776,0.96731326,0.835781742,0.864023865,0.34253571,-0.046576682,-2.10789017,,
1724,서울,용산구,2015,1414,700,714,6,2014,1692,834,858,441255,454993,0.969806129,0.8356974,0.86171594,0.320449627,-0.044313076,-2.007348729,,
1725,서울,용산구,2016,1286,658,628,6,2015,1576,785,791,422114,435131,0.970084871,0.815989848,0.84115305,0.304657036,-0.048393841,-2.188601988,,
1726,서울,용산구,2017,1253,632,621,6,2016,1549,793,756,445571,460063,0.968499966,0.808908974,0.835218381,0.281212197,-0.046338601,-2.097315462,,
1727,서울,용산구,2018,1248,660,588,6,2017,1582,838,744,447106,462352,0.967025124,0.788874842,0.815774919,0.279128439,-0.051422459,-2.323122568,,
1728,서울,용산구,2019,1245,642,603,6,2018,1589,809,780,462528,478982,0.965647978,0.783511643,0.811384335,0.269172893,-0.050770224,-2.294152582,,
1729,서울,용산구,2020,1090,553,537,6,2019,1415,720,695,417119,431843,0.965904275,0.770318021,0.797509692,0.261316315,-0.052914021,-2.389372499,,
1730,서울,은평구,2009,4303,2215,2088,6,2008,4294,2201,2093,462768,488710,0.946917395,1.002095948,1.05827177,0.929839574,0.054183398,2.367518423,,
1731,서울,은평구,2010,4307,2236,2071,6,2009,4272,2207,2065,470657,487028,0.966385916,1.008192884,1.043261152,0.91510378,0.039588443,1.719261832,,
1732,서울,은평구,2011,4155,2143,2012,6,2010,4177,2141,2036,441332,457372,0.964930079,0.994733062,1.030886158,0.941468101,0.029078333,1.252439663,,
1733,서울,은평구,2012,3852,1988,1864,6,2011,3776,1957,1819,407210,420797,0.967711272,1.020127119,1.054164758,0.945949265,0.051237113,2.236654793,,
1734,서울,은평구,2013,4137,2127,2010,6,2012,4201,2127,2074,422944,435284,0.971650692,0.984765532,1.013497484,0.978143679,0.013202479,0.547290019,,
1735,서울,은평구,2014,4359,2270,2089,6,2013,4455,2306,2149,465061,480776,0.96731326,0.978451178,1.011514283,0.937296398,0.010792296,0.440238162,,
1736,서울,은평구,2015,3960,2062,1898,6,2014,4012,2083,1929,441255,454993,0.969806129,0.987038883,1.017769278,0.897440256,0.015946865,0.669186025,,
1737,서울,은평구,2016,3737,1924,1813,6,2015,3804,1950,1854,422114,435131,0.970084871,0.982386961,1.012681458,0.885305865,0.011226969,0.459544816,,
1738,서울,은평구,2017,3803,1941,1862,6,2016,3869,1976,1893,445571,460063,0.968499966,0.982941329,1.014911061,0.853511562,0.012726763,0.526160408,,
1739,서울,은평구,2018,3569,1837,1732,6,2017,3700,1880,1820,447106,462352,0.967025124,0.964594595,0.997486592,0.798244712,-0.002006315,-0.128231133,,
1740,서울,은평구,2019,3686,1930,1756,6,2018,3764,1953,1811,462528,478982,0.965647978,0.979277365,1.014114239,0.796924727,0.011247986,0.460478322,,
1741,서울,은평구,2020,3150,1650,1500,6,2019,3233,1684,1549,417119,431843,0.965904275,0.97432725,1.0087203,0.755180176,0.006585398,0.253382538,,
1742,서울,종로구,2009,1132,601,531,6,2008,1305,688,617,462768,488710,0.946917395,0.86743295,0.91605979,0.244615012,-0.020533035,-0.951122932,,
1743,서울,종로구,2010,1109,577,532,6,2009,1225,650,575,470657,487028,0.966385916,0.905306122,0.93679565,0.235628069,-0.014892719,-0.700599901,,
1744,서울,종로구,2011,1065,557,508,6,2010,1162,625,537,441332,457372,0.964930079,0.916523236,0.949833833,0.241314928,-0.012105845,-0.576816751,,
1745,서울,종로구,2012,954,490,464,6,2011,1028,506,522,407210,420797,0.967711272,0.928015564,0.958979802,0.234277154,-0.009610095,-0.46596432,,
1746,서울,종로구,2013,988,528,460,6,2012,1078,569,509,422944,435284,0.971650692,0.916512059,0.943252618,0.233600666,-0.013256226,-0.627912647,,
1747,서울,종로구,2014,1009,520,489,6,2013,1092,551,541,465061,480776,0.96731326,0.923992674,0.955215556,0.216960786,-0.009716468,-0.470689032,,
1748,서울,종로구,2015,976,504,472,6,2014,992,522,470,441255,454993,0.969806129,0.983870968,1.014502732,0.221187295,0.00320782,0.103362424,,
1749,서울,종로구,2016,876,454,422,6,2015,894,474,420,422114,435131,0.970084871,0.979865772,1.010082521,0.207526877,0.002092394,0.053819116,,
1750,서울,종로구,2017,926,459,467,6,2016,982,494,488,445571,460063,0.968499966,0.942973523,0.973643321,0.20782322,-0.00547753,-0.282410299,,
1751,서울,종로구,2018,862,443,419,6,2017,909,459,450,447106,462352,0.967025124,0.948294829,0.980631016,0.192795444,-0.003734252,-0.204980016,,
1752,서울,종로구,2019,946,478,468,6,2018,1015,526,489,462528,478982,0.965647978,0.932019704,0.965175432,0.204528158,-0.007122605,-0.355478743,,
1753,서울,종로구,2020,764,381,383,6,2019,862,431,431,417119,431843,0.965904275,0.886310905,0.917597041,0.18316116,-0.015093022,-0.709496641,,
1754,서울,중구,2009,1173,598,575,6,2008,979,502,477,462768,488710,0.946917395,1.198161389,1.265328312,0.253474743,0.067254026,2.948069761,,
1755,서울,중구,2010,1138,570,568,6,2009,939,465,474,470657,487028,0.966385916,1.211927583,1.254082414,0.241789668,0.061434503,2.689586993,,
1756,서울,중구,2011,1067,541,526,6,2010,921,464,457,441332,457372,0.964930079,1.158523344,1.20062932,0.241768102,0.04850577,2.115338128,,
1757,서울,중구,2012,976,495,481,6,2011,797,404,393,407210,420797,0.967711272,1.224592221,1.265452059,0.239679772,0.063623489,2.786814069,,
1758,서울,중구,2013,951,469,482,6,2012,829,412,417,422944,435284,0.971650692,1.147165259,1.180635457,0.224852463,0.040616327,1.764916824,,
1759,서울,중구,2014,1089,531,558,6,2013,960,480,480,465061,480776,0.96731326,1.134375,1.172706967,0.23416283,0.040441552,1.75715393,,
1760,서울,중구,2015,977,481,496,6,2014,792,395,397,441255,454993,0.969806129,1.233585859,1.271992228,0.221413922,0.060222866,2.635770347,,
1761,서울,중구,2016,883,443,440,6,2015,720,363,357,422114,435131,0.970084871,1.226388889,1.264207829,0.209185196,0.055268367,2.415708907,,
1762,서울,중구,2017,868,456,412,6,2016,786,392,394,445571,460063,0.968499966,1.1043257,1.140243405,0.194806215,0.027320287,1.174353445,,
1763,서울,중구,2018,898,439,459,6,2017,785,391,394,447106,462352,0.967025124,1.143949045,1.182956902,0.200847226,0.036746386,1.593027645,,
1764,서울,중구,2019,919,459,460,6,2018,815,421,394,462528,478982,0.965647978,1.127607362,1.167720937,0.198690674,0.033324586,1.4410433,,
1765,서울,중구,2020,907,455,452,6,2019,765,393,372,417119,431843,0.965904275,1.185620915,1.227472479,0.217443943,0.049462513,2.157833279,,
1766,서울,중랑구,2009,3200,1656,1544,6,2008,3483,1817,1666,462768,488710,0.946917395,0.918748206,0.970251693,0.691491201,-0.020570692,-0.952795524,,
1767,서울,중랑구,2010,3259,1645,1614,6,2009,3476,1746,1730,470657,487028,0.966385916,0.937571922,0.97018376,0.692436318,-0.020645847,-0.956133648,,
1768,서울,중랑구,2011,3043,1525,1518,6,2010,3239,1624,1615,441332,457372,0.964930079,0.939487496,0.973632719,0.689503594,-0.018180335,-0.846624254,,
1769,서울,중랑구,2012,2670,1410,1260,6,2011,2905,1524,1381,407210,420797,0.967711272,0.919104991,0.949771919,0.655681344,-0.032933616,-1.501913124,,
1770,서울,중랑구,2013,2747,1452,1295,6,2012,2963,1577,1386,422944,435284,0.971650692,0.927100911,0.954150415,0.649494969,-0.029779075,-1.361799507,,
1771,서울,중랑구,2014,2883,1481,1402,6,2013,3057,1557,1500,465061,480776,0.96731326,0.943081452,0.974949369,0.619918677,-0.015529354,-0.728877002,,
1772,서울,중랑구,2015,2812,1423,1389,6,2014,2964,1493,1471,441255,454993,0.969806129,0.948717949,0.978255262,0.637273232,-0.013857339,-0.654611983,,
1773,서울,중랑구,2016,2563,1281,1282,6,2015,2745,1364,1381,422114,435131,0.970084871,0.933697632,0.962490664,0.607181946,-0.022774991,-1.050702735,,
1774,서울,중랑구,2017,2652,1358,1294,6,2016,2788,1425,1363,445571,460063,0.968499966,0.951219512,0.982157507,0.595191339,-0.010619697,-0.510807305,,
1775,서울,중랑구,2018,2647,1368,1279,6,2017,2856,1473,1383,447106,462352,0.967025124,0.926820728,0.958424663,0.592029631,-0.024613831,-1.132377547,,
1776,서울,중랑구,2019,2717,1416,1301,6,2018,2865,1486,1379,462528,478982,0.965647978,0.948342059,0.982078439,0.587423896,-0.010527553,-0.50671458,,
1777,서울,중랑구,2020,2369,1218,1151,6,2019,2559,1311,1248,417119,431843,0.965904275,0.925752247,0.958430634,0.567943441,-0.023609049,-1.087748635,,
1778,세종,세종시,2013,1182,609,573,6,2012,1182,604,578,422944,435284,0.971650692,1,1.029176439,0.279469622,0.008153929,0.323051171,,
1779,세종,세종시,2014,1504,741,763,6,2013,1447,716,731,465061,480776,0.96731326,1.039391845,1.074514212,0.323398436,0.024097779,1.031220989,,
1780,세종,세종시,2015,2578,1287,1291,6,2014,2151,1087,1064,441255,454993,0.969806129,1.19851232,1.235826712,0.584242671,0.137780028,6.080586896,,
1781,세종,세종시,2016,3248,1649,1599,6,2015,3053,1553,1500,422114,435131,0.970084871,1.063871602,1.096678892,0.769460383,0.074390577,3.265050296,,
1782,세종,세종시,2017,3839,1968,1871,6,2016,3682,1870,1812,445571,460063,0.968499966,1.04263987,1.076551271,0.861591082,0.065955892,2.890411233,,
1783,세종,세종시,2018,4442,2310,2132,6,2017,4229,2177,2052,447106,462352,0.967025124,1.050366517,1.086183276,0.993500423,0.085623121,3.763960408,,
1784,세종,세종시,2019,5004,2576,2428,6,2018,4988,2542,2446,462528,478982,0.965647978,1.003207698,1.038895872,1.081880448,0.042080683,1.829958368,,
1785,세종,세종시,2020,4879,2489,2390,6,2019,4905,2503,2402,417119,431843,0.965904275,0.994699286,1.029811454,1.169690184,0.034870165,1.509692504,,
1786,울산,남구,2009,3078,1617,1461,6,2008,3395,1792,1603,462768,488710,0.946917395,0.906627393,0.957451408,0.665128099,-0.028300264,-1.296115919,,
1787,울산,남구,2010,3139,1664,1475,6,2009,3336,1764,1572,470657,487028,0.966385916,0.940947242,0.973676485,0.666940043,-0.017556206,-0.818902639,,
1788,울산,남구,2011,2933,1576,1357,6,2010,3083,1655,1428,441332,457372,0.964930079,0.951346091,0.985922309,0.664579047,-0.009355738,-0.454666686,,
1789,울산,남구,2012,2648,1402,1246,6,2011,2834,1486,1348,407210,420797,0.967711272,0.934368384,0.965544591,0.650278726,-0.02240562,-1.034296538,,
1790,울산,남구,2013,2734,1383,1351,6,2012,2899,1477,1422,422944,435284,0.971650692,0.943083822,0.97059965,0.646421276,-0.019005012,-0.883253492,,
1791,울산,남구,2014,2968,1563,1405,6,2013,3174,1674,1500,465061,480776,0.96731326,0.935097669,0.966695803,0.63819585,-0.0212546,-0.983172317,,
1792,울산,남구,2015,2840,1482,1358,6,2014,3020,1568,1452,441255,454993,0.969806129,0.940397351,0.969675611,0.643618769,-0.019517346,-0.906009564,,
1793,울산,남구,2016,2702,1411,1291,6,2015,2855,1486,1369,422114,435131,0.970084871,0.946409807,0.975594853,0.640111439,-0.015622014,-0.732992606,,
1794,울산,남구,2017,2649,1410,1239,6,2016,2841,1509,1332,445571,460063,0.968499966,0.932418163,0.962744652,0.594518045,-0.022148977,-1.022897375,,
1795,울산,남구,2018,2678,1414,1264,6,2017,2868,1495,1373,447106,462352,0.967025124,0.933751743,0.965592021,0.598963109,-0.02060911,-0.954501908,,
1796,울산,남구,2019,2817,1450,1367,6,2018,3025,1536,1489,462528,478982,0.965647978,0.931239669,0.964367648,0.609044209,-0.021701678,-1.003029922,,
1797,울산,남구,2020,2519,1270,1249,6,2019,2669,1347,1322,417119,431843,0.965904275,0.943799176,0.977114606,0.603904401,-0.01382059,-0.652979702,,
1798,울산,동구,2009,1647,835,812,6,2008,1719,868,851,462768,488710,0.946917395,0.958115183,1.011825518,0.355901877,0.004208724,0.147819053,,
1799,울산,동구,2010,1672,903,769,6,2009,1704,909,795,470657,487028,0.966385916,0.981220657,1.015350742,0.355248089,0.005453322,0.203099715,,
1800,울산,동구,2011,1581,825,756,6,2010,1620,859,761,441332,457372,0.964930079,0.975925926,1.011395486,0.358233711,0.004082247,0.142201399,,
1801,울산,동구,2012,1500,801,699,6,2011,1542,825,717,407210,420797,0.967711272,0.972762646,1.005219919,0.368360305,0.001922811,0.046286827,,
1802,울산,동구,2013,1650,883,767,6,2012,1641,870,771,422944,435284,0.971650692,1.005484461,1.034820917,0.390122569,0.013584426,0.564254767,,
1803,울산,동구,2014,1879,950,929,6,2013,1937,987,950,465061,480776,0.96731326,0.970056789,1.002836236,0.404033019,0.001145933,0.011780642,,
1804,울산,동구,2015,1775,941,834,6,2014,1803,953,850,441255,454993,0.969806129,0.984470327,1.015120752,0.402261731,0.0060825,0.231045599,,
1805,울산,동구,2016,1772,900,872,6,2015,1793,915,878,422114,435131,0.970084871,0.988287786,1.01876425,0.41979181,0.007877078,0.310754461,,
1806,울산,동구,2017,1890,997,893,6,2016,1945,1027,918,445571,460063,0.968499966,0.971722365,1.003327206,0.424174823,0.001411317,0.023568065,,
1807,울산,동구,2018,1869,975,894,6,2017,1925,1002,923,447106,462352,0.967025124,0.970909091,1.004016408,0.418021677,0.001678946,0.035455185,,
1808,울산,동구,2019,1920,981,939,6,2018,1984,1014,970,462528,478982,0.965647978,0.967741935,1.002168448,0.415110004,0.000900144,0.000863573,,
1809,울산,동구,2020,1680,867,813,6,2019,1722,884,838,417119,431843,0.965904275,0.975609756,1.010048077,0.402762761,0.004046991,0.140635456,,
1810,울산,북구,2009,2016,1099,917,6,2008,2130,1131,999,462768,488710,0.946917395,0.946478873,0.999536896,0.435639456,-0.000201747,-0.048078544,,
1811,울산,북구,2010,2132,1161,971,6,2009,2200,1196,1004,470657,487028,0.966385916,0.969090909,1.002799081,0.452983808,0.001267939,0.017199702,,
1812,울산,북구,2011,2142,1117,1025,6,2010,2145,1125,1020,441332,457372,0.964930079,0.998601399,1.034895088,0.485348898,0.016936292,0.713132906,,
1813,울산,북구,2012,2068,1054,1014,6,2011,2134,1097,1037,407210,420797,0.967711272,0.969072165,1.001406301,0.507846075,0.000714184,-0.007396112,,
1814,울산,북구,2013,2248,1152,1096,6,2012,2262,1160,1102,422944,435284,0.971650692,0.993810787,1.022806647,0.531512446,0.012122017,0.499299705,,
1815,울산,북구,2014,2526,1284,1242,6,2013,2577,1301,1276,465061,480776,0.96731326,0.980209546,1.013332068,0.543154554,0.007241373,0.282518672,,
1816,울산,북구,2015,2349,1211,1138,6,2014,2397,1237,1160,441255,454993,0.969806129,0.979974969,1.010485436,0.532345243,0.005581872,0.208809453,,
1817,울산,북구,2016,2278,1223,1055,6,2015,2344,1263,1081,422114,435131,0.970084871,0.971843003,1.001812349,0.53966464,0.000978061,0.004324346,,
1818,울산,북구,2017,2446,1225,1221,6,2016,2467,1236,1231,445571,460063,0.968499966,0.991487637,1.023735334,0.548958527,0.013029714,0.539616432,,
1819,울산,북구,2018,2599,1328,1271,6,2017,2592,1326,1266,447106,462352,0.967025124,1.002700617,1.036892003,0.581293921,0.021445097,0.913398156,,
1820,울산,북구,2019,2828,1459,1369,6,2018,2762,1414,1348,462528,478982,0.965647978,1.023895728,1.060319858,0.611422444,0.036880915,1.599002946,,
1821,울산,북구,2020,2713,1396,1317,6,2019,2754,1409,1345,417119,431843,0.965904275,0.985112564,1.019886327,0.650413911,0.012934344,0.535380407,,
1822,울산,울주군,2009,2377,1262,1115,6,2008,2285,1229,1056,462768,488710,0.946917395,1.040262582,1.098577962,0.513648308,0.050634404,2.209884553,,
1823,울산,울주군,2010,2381,1248,1133,6,2009,2343,1215,1128,470657,487028,0.966385916,1.016218523,1.051565949,0.505888577,0.026086625,1.119558501,,
1824,울산,울주군,2011,2323,1228,1095,6,2010,2217,1165,1052,441332,457372,0.964930079,1.047812359,1.085894597,0.526361107,0.045211575,1.969021578,,
1825,울산,울주군,2012,2213,1157,1056,6,2011,2125,1128,997,407210,420797,0.967711272,1.041411765,1.076159589,0.543454237,0.041389252,1.799247397,,
1826,울산,울주군,2013,2145,1160,985,6,2012,2059,1095,964,422944,435284,0.971650692,1.041767848,1.072162925,0.50715934,0.036598101,1.586441352,,
1827,울산,울주군,2014,2461,1243,1218,6,2013,2330,1180,1150,465061,480776,0.96731326,1.056223176,1.091914294,0.529177893,0.048639013,2.121256302,,
1828,울산,울주군,2015,2325,1222,1103,6,2014,2241,1177,1064,441255,454993,0.969806129,1.037483266,1.069784192,0.526906211,0.036769724,1.59406424,,
1829,울산,울주군,2016,2179,1093,1086,6,2015,2098,1047,1051,422114,435131,0.970084871,1.038608198,1.070636425,0.51621126,0.036463318,1.580454746,,
1830,울산,울주군,2017,2320,1183,1137,6,2016,2257,1156,1101,445571,460063,0.968499966,1.027913159,1.061345581,0.520680206,0.03194143,1.379608354,,
1831,울산,울주군,2018,2262,1199,1063,6,2017,2212,1165,1047,447106,462352,0.967025124,1.022603978,1.057474054,0.505920296,0.029077291,1.252393372,,
